cohort,packID,row,group.position,position,damID,sireID,2015positionID,2015row,2015position,maternalpositionID,maternalpackID,maternalrow,maternalposition,maternal.seed.mass,maternal.cohort,seed.mass,planting.notes
greenhouse,1081,315,31,30.8,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.45,
greenhouse,1081,315,31,30.9,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1081,315,31,31,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1081,315,31,31.1,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1081,315,31,31.2,196,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1084,315,33,32.8,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62,
greenhouse,1084,315,33,32.9,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1084,315,33,33,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1084,315,33,33.1,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1084,315,33,33.2,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1086,315,35,34.8,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.27,
greenhouse,1086,315,35,34.9,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1086,315,35,35,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1086,315,35,35.1,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1086,315,35,35.2,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1088,315,37,36.8,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69,
greenhouse,1088,315,37,36.9,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1088,315,37,37,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1088,315,37,37.1,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1088,315,37,37.2,93,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1089,315,39,38.8,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.87,
greenhouse,1089,315,39,38.9,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1089,315,39,39,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1089,315,39,39.1,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1089,315,39,39.2,69,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1093,315,41,40.8,169,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.34,
greenhouse,1093,315,41,40.9,169,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1093,315,41,41,169,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1093,315,41,41.1,169,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1093,315,41,41.2,169,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1094,315,43,42.8,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93,
greenhouse,1094,315,43,42.9,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1094,315,43,43,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1094,315,43,43.1,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1094,315,43,43.2,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1097,315,45,44.8,176,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.51,
greenhouse,1097,315,45,44.9,176,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1097,315,45,45,176,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1097,315,45,45.1,176,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1097,315,45,45.2,176,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1098,315,47,46.8,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.45,
greenhouse,1098,315,47,46.9,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1098,315,47,47,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1098,315,47,47.1,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1098,315,47,47.2,88,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1102,315,49,48.8,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.08,
greenhouse,1102,315,49,48.9,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1102,315,49,49,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1102,315,49,49.1,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1102,315,49,49.2,116,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1105,316,1,0.8,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,
greenhouse,1105,316,1,0.9,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1105,316,1,1,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1105,316,1,1.1,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1105,316,1,1.2,92,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1107,316,3,2.8,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.73,
greenhouse,1107,316,3,2.9,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1107,316,3,3,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1107,316,3,3.1,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1107,316,3,3.2,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1114,316,5,4.8,21,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,
greenhouse,1114,316,5,4.9,21,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1114,316,5,5,21,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1114,316,5,5.1,21,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1114,316,5,5.2,21,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1116,316,7,6.8,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.27,
greenhouse,1116,316,7,6.9,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1116,316,7,7,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1116,316,7,7.1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1116,316,7,7.2,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1117,316,9,8.8,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,
greenhouse,1117,316,9,8.9,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1117,316,9,9,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1117,316,9,9.1,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1117,316,9,9.2,150,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1122,316,11,10.8,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88,
greenhouse,1122,316,11,10.9,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1122,316,11,11,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1122,316,11,11.1,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1122,316,11,11.2,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1125,316,13,12.8,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.87,
greenhouse,1125,316,13,12.9,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1125,316,13,13,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1125,316,13,13.1,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1125,316,13,13.2,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1130,316,15,14.8,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08,
greenhouse,1130,316,15,14.9,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1130,316,15,15,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1130,316,15,15.1,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1130,316,15,15.2,78,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1133,316,17,16.8,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.94,
greenhouse,1133,316,17,16.9,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1133,316,17,17,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1133,316,17,17.1,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1133,316,17,17.2,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1134,316,19,18.8,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34,
greenhouse,1134,316,19,18.9,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1134,316,19,19,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1134,316,19,19.1,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1134,316,19,19.2,95,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1140,316,21,20.8,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.31,
greenhouse,1140,316,21,20.9,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1140,316,21,21,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1140,316,21,21.1,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1140,316,21,21.2,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1142,316,23,22.8,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.55,
greenhouse,1142,316,23,22.9,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1142,316,23,23,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1142,316,23,23.1,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1142,316,23,23.2,172,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1146,316,25,24.8,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.46,
greenhouse,1146,316,25,24.9,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1146,316,25,25,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1146,316,25,25.1,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1146,316,25,25.2,141,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1149,316,27,26.8,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,
greenhouse,1149,316,27,26.9,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1149,316,27,27,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1149,316,27,27.1,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1149,316,27,27.2,97,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1151,316,29,28.8,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.81,
greenhouse,1151,316,29,28.9,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1151,316,29,29,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1151,316,29,29.1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1151,316,29,29.2,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1157,316,31,30.8,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,
greenhouse,1157,316,31,30.9,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1157,316,31,31,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1157,316,31,31.1,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1157,316,31,31.2,85,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1158,316,33,32.8,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.23,
greenhouse,1158,316,33,32.9,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1158,316,33,33,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1158,316,33,33.1,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1158,316,33,33.2,183,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1164,316,35,34.8,94,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82,
greenhouse,1164,316,35,34.9,94,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1164,316,35,35,94,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1164,316,35,35.1,94,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1164,316,35,35.2,94,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1166,316,37,36.8,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.67,
greenhouse,1166,316,37,36.9,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1166,316,37,37,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1166,316,37,37.1,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1166,316,37,37.2,161,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1168,316,39,38.8,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26,
greenhouse,1168,316,39,38.9,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1168,316,39,39,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1168,316,39,39.1,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1168,316,39,39.2,86,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1172,316,41,40.8,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.82,
greenhouse,1172,316,41,40.9,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1172,316,41,41,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1172,316,41,41.1,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1172,316,41,41.2,7,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1174,316,43,42.8,13,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41,
greenhouse,1174,316,43,42.9,13,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1174,316,43,43,13,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1174,316,43,43.1,13,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1174,316,43,43.2,13,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1176,316,45,44.8,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.02,
greenhouse,1176,316,45,44.9,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1176,316,45,45,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1176,316,45,45.1,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1176,316,45,45.2,24,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1180,316,47,46.8,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38,
greenhouse,1180,316,47,46.9,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1180,316,47,47,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1180,316,47,47.1,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1180,316,47,47.2,180,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1182,316,49,48.8,96,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09,
greenhouse,1182,316,49,48.9,96,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1182,316,49,49,96,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1182,316,49,49.1,96,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
greenhouse,1182,316,49,49.2,96,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
G2YR2,400,317,1,0.8,10,99,NA,NA,NA,199,45,106,29.1,NA,greenhouse,13.2,
G2YR2,400,317,1,0.9,10,99,NA,NA,NA,199,45,106,29.1,NA,greenhouse,NA,
G2YR2,400,317,1,1,10,99,NA,NA,NA,199,45,106,29.1,NA,greenhouse,NA,
G2YR2,401,317,3,2.8,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,7.94,
G2YR2,401,317,3,2.9,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,401,317,3,3,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,401,317,3,3.1,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,401,317,3,3.2,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,402,317,5,4.8,121,166,NA,NA,NA,2321,458,311,28.8,11.82,greenhouse,1.07,
G2YR2,402,317,5,4.9,121,166,NA,NA,NA,2321,458,311,28.8,11.82,greenhouse,NA,
G2YR2,402,317,5,5,121,166,NA,NA,NA,2321,458,311,28.8,11.82,greenhouse,NA,
G2YR2,402,317,5,5.1,121,166,NA,NA,NA,2321,458,311,28.8,11.82,greenhouse,NA,
G2YR2,402,317,5,5.2,121,166,NA,NA,NA,2321,458,311,28.8,11.82,greenhouse,NA,
G2YR2,403,317,7,6.8,40,127,NA,NA,NA,3864,850,505,45.1,NA,greenhouse,3.3,
G2YR2,403,317,7,6.9,40,127,NA,NA,NA,3864,850,505,45.1,NA,greenhouse,NA,
G2YR2,404,317,9,8.8,52,126,NA,NA,NA,6994,1533,819,47.1,NA,greenhouse,2.68,
G2YR2,405,317,11,10.8,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,7.54,
G2YR2,405,317,11,10.9,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,405,317,11,11,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,405,317,11,11.1,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,405,317,11,11.2,100,81,NA,NA,NA,2275,442,311,9.2,NA,greenhouse,NA,
G2YR2,406,317,13,12.8,33,160,NA,NA,NA,206,49,106,32.8,14.95,greenhouse,3.76,
G2YR2,406,317,13,12.9,33,160,NA,NA,NA,206,49,106,32.8,14.95,greenhouse,NA,
G2YR2,406,317,13,13,33,160,NA,NA,NA,206,49,106,32.8,14.95,greenhouse,NA,
G2YR2,407,317,15,14.8,195,152,NA,NA,NA,5749,1326,709,49.1,NA,greenhouse,5.68,
G2YR2,407,317,15,14.9,195,152,NA,NA,NA,5749,1326,709,49.1,NA,greenhouse,NA,
G2YR2,407,317,15,15,195,152,NA,NA,NA,5749,1326,709,49.1,NA,greenhouse,NA,
G2YR2,407,317,15,15.1,195,152,NA,NA,NA,5749,1326,709,49.1,NA,greenhouse,NA,
G2YR2,407,317,15,15.2,195,152,NA,NA,NA,5749,1326,709,49.1,NA,greenhouse,NA,
G2YR2,408,317,17,16.8,90,8,NA,NA,NA,231,56,106,42.8,9.11,greenhouse,1.81,
G2YR2,408,317,17,16.9,90,8,NA,NA,NA,231,56,106,42.8,9.11,greenhouse,NA,
G2YR2,408,317,17,17,90,8,NA,NA,NA,231,56,106,42.8,9.11,greenhouse,NA,
G2YR2,408,317,17,17.1,90,8,NA,NA,NA,231,56,106,42.8,9.11,greenhouse,NA,
G2YR2,408,317,17,17.2,90,8,NA,NA,NA,231,56,106,42.8,9.11,greenhouse,NA,
G2YR2,409,317,19,18.8,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,3.33,
G2YR2,409,317,19,18.9,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,409,317,19,19,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,409,317,19,19.1,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,409,317,19,19.2,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,410,317,21,20.8,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,11.33,
G2YR2,410,317,21,20.9,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,410,317,21,21,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,410,317,21,21.1,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,410,317,21,21.2,97,60,NA,NA,NA,1944,410,302,27.1,NA,greenhouse,NA,
G2YR2,411,317,23,22.8,132,162,NA,NA,NA,3339,729,419,35.1,NA,greenhouse,1.8,
G2YR2,411,317,23,22.9,132,162,NA,NA,NA,3339,729,419,35.1,NA,greenhouse,NA,
G2YR2,411,317,23,23,132,162,NA,NA,NA,3339,729,419,35.1,NA,greenhouse,NA,
G2YR2,411,317,23,23.1,132,162,NA,NA,NA,3339,729,419,35.1,NA,greenhouse,NA,
G2YR2,411,317,23,23.2,132,162,NA,NA,NA,3339,729,419,35.1,NA,greenhouse,NA,
G2YR2,412,317,25,24.8,25,71,NA,NA,NA,2494,541,401,47.1,NA,greenhouse,1.97,
G2YR2,412,317,25,24.9,25,71,NA,NA,NA,2494,541,401,47.1,NA,greenhouse,NA,
G2YR2,412,317,25,25,25,71,NA,NA,NA,2494,541,401,47.1,NA,greenhouse,NA,
G2YR2,412,317,25,25.1,25,71,NA,NA,NA,2494,541,401,47.1,NA,greenhouse,NA,
G2YR2,413,317,27,26.8,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,6.98,
G2YR2,413,317,27,26.9,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,413,317,27,27,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,413,317,27,27.1,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,413,317,27,27.2,20,127,NA,NA,NA,2666,556,407,16.8,8.05,greenhouse,NA,
G2YR2,414,317,29,28.8,100,81,NA,NA,NA,2498,542,401,49,NA,greenhouse,2.21,
G2YR2,414,317,29,28.9,100,81,NA,NA,NA,2498,542,401,49,NA,greenhouse,NA,
G2YR2,414,317,29,29,100,81,NA,NA,NA,2498,542,401,49,NA,greenhouse,NA,
G2YR2,414,317,29,29.1,100,81,NA,NA,NA,2498,542,401,49,NA,greenhouse,NA,
G2YR2,414,317,29,29.2,100,81,NA,NA,NA,2498,542,401,49,NA,greenhouse,NA,
G2YR2,415,317,31,30.8,39,28,NA,NA,NA,657,178,118,12.9,NA,greenhouse,4.11,
G2YR2,415,317,31,30.9,39,28,NA,NA,NA,657,178,118,12.9,NA,greenhouse,NA,
G2YR2,415,317,31,31,39,28,NA,NA,NA,657,178,118,12.9,NA,greenhouse,NA,
G2YR2,415,317,31,31.1,39,28,NA,NA,NA,657,178,118,12.9,NA,greenhouse,NA,
G2YR2,415,317,31,31.2,39,28,NA,NA,NA,657,178,118,12.9,NA,greenhouse,NA,
G2YR2,416,317,33,32.8,65,110,NA,NA,NA,5511,1230,706,4.8,9.12,greenhouse,13.08,
G2YR2,416,317,33,32.9,65,110,NA,NA,NA,5511,1230,706,4.8,9.12,greenhouse,NA,
G2YR2,416,317,33,33,65,110,NA,NA,NA,5511,1230,706,4.8,9.12,greenhouse,NA,
G2YR2,416,317,33,33.1,65,110,NA,NA,NA,5511,1230,706,4.8,9.12,greenhouse,NA,
G2YR2,416,317,33,33.2,65,110,NA,NA,NA,5511,1230,706,4.8,9.12,greenhouse,NA,
G2YR2,417,317,35,34.8,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,3.54,
G2YR2,417,317,35,34.9,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,417,317,35,35,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,417,317,35,35.1,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,417,317,35,35.2,141,139,NA,NA,NA,245,61,106,47.2,NA,greenhouse,NA,
G2YR2,418,317,37,36.8,121,166,NA,NA,NA,2323,458,311,29,NA,greenhouse,5.82,
G2YR2,418,317,37,36.9,121,166,NA,NA,NA,2323,458,311,29,NA,greenhouse,NA,
G2YR2,418,317,37,37,121,166,NA,NA,NA,2323,458,311,29,NA,greenhouse,NA,
G2YR2,418,317,37,37.1,121,166,NA,NA,NA,2323,458,311,29,NA,greenhouse,NA,
G2YR2,418,317,37,37.2,121,166,NA,NA,NA,2323,458,311,29,NA,greenhouse,NA,
G2YR2,419,317,39,38.8,94,160,NA,NA,NA,4000,907,507,49.2,NA,greenhouse,8.56,
G2YR2,419,317,39,38.9,94,160,NA,NA,NA,4000,907,507,49.2,NA,greenhouse,NA,
G2YR2,419,317,39,39,94,160,NA,NA,NA,4000,907,507,49.2,NA,greenhouse,NA,
G2YR2,419,317,39,39.1,94,160,NA,NA,NA,4000,907,507,49.2,NA,greenhouse,NA,
G2YR2,419,317,39,39.2,94,160,NA,NA,NA,4000,907,507,49.2,NA,greenhouse,NA,
G2YR2,420,317,41,40.8,32,28,NA,NA,NA,2344,465,311,37.1,NA,greenhouse,15.63,
G2YR2,420,317,41,40.9,32,28,NA,NA,NA,2344,465,311,37.1,NA,greenhouse,NA,
G2YR2,420,317,41,41,32,28,NA,NA,NA,2344,465,311,37.1,NA,greenhouse,NA,
