cohort,packID,row,group.position,position,maternalpositionID,maternalrow,maternalposition,sireID,damID,seed.mass,seed.mass.mg,
greenhouse,1357,512,11,11.2,NA,NA,NA,49,102,NA,NA,
greenhouse,1358,512,13,12.8,NA,NA,NA,23,21,NA,14.11,
greenhouse,1358,512,13,12.9,NA,NA,NA,23,21,NA,NA,
greenhouse,1358,512,13,13,NA,NA,NA,23,21,NA,NA,
greenhouse,1358,512,13,13.1,NA,NA,NA,23,21,NA,NA,
greenhouse,1358,512,13,13.2,NA,NA,NA,23,21,NA,NA,
greenhouse,1359,512,15,14.8,NA,NA,NA,40,103,NA,10.71,
greenhouse,1359,512,15,14.9,NA,NA,NA,40,103,NA,NA,
greenhouse,1359,512,15,15,NA,NA,NA,40,103,NA,NA,
greenhouse,1359,512,15,15.1,NA,NA,NA,40,103,NA,NA,
greenhouse,1359,512,15,15.2,NA,NA,NA,40,103,NA,NA,
greenhouse,1362,512,17,16.8,NA,NA,NA,183,35,NA,15.54,
greenhouse,1362,512,17,16.9,NA,NA,NA,183,35,NA,NA,
greenhouse,1362,512,17,17,NA,NA,NA,183,35,NA,NA,
greenhouse,1362,512,17,17.1,NA,NA,NA,183,35,NA,NA,
greenhouse,1362,512,17,17.2,NA,NA,NA,183,35,NA,NA,
greenhouse,1364,512,19,18.8,NA,NA,NA,164,10,NA,10.69,
greenhouse,1364,512,19,18.9,NA,NA,NA,164,10,NA,NA,
greenhouse,1364,512,19,19,NA,NA,NA,164,10,NA,NA,
greenhouse,1364,512,19,19.1,NA,NA,NA,164,10,NA,NA,
greenhouse,1364,512,19,19.2,NA,NA,NA,164,10,NA,NA,
greenhouse,1375,512,21,20.8,NA,NA,NA,26,27,NA,12.13,
greenhouse,1375,512,21,20.9,NA,NA,NA,26,27,NA,NA,
greenhouse,1375,512,21,21,NA,NA,NA,26,27,NA,NA,
greenhouse,1375,512,21,21.1,NA,NA,NA,26,27,NA,NA,
greenhouse,1375,512,21,21.2,NA,NA,NA,26,27,NA,NA,
greenhouse,1378,512,23,22.8,NA,NA,NA,76,96,NA,10.77,
greenhouse,1378,512,23,22.9,NA,NA,NA,76,96,NA,NA,
greenhouse,1378,512,23,23,NA,NA,NA,76,96,NA,NA,
greenhouse,1378,512,23,23.1,NA,NA,NA,76,96,NA,NA,
greenhouse,1378,512,23,23.2,NA,NA,NA,76,96,NA,NA,
greenhouse,1383,512,25,24.8,NA,NA,NA,75,155,NA,10.89,
greenhouse,1383,512,25,24.9,NA,NA,NA,75,155,NA,NA,
greenhouse,1383,512,25,25,NA,NA,NA,75,155,NA,NA,
greenhouse,1383,512,25,25.1,NA,NA,NA,75,155,NA,NA,
greenhouse,1383,512,25,25.2,NA,NA,NA,75,155,NA,NA,
greenhouse,1386,512,27,26.8,NA,NA,NA,81,52,NA,9.23,
greenhouse,1386,512,27,26.9,NA,NA,NA,81,52,NA,NA,
greenhouse,1386,512,27,27,NA,NA,NA,81,52,NA,NA,
greenhouse,1386,512,27,27.1,NA,NA,NA,81,52,NA,NA,
greenhouse,1386,512,27,27.2,NA,NA,NA,81,52,NA,NA,
greenhouse,1387,512,29,28.8,NA,NA,NA,60,195,NA,9.62,
greenhouse,1387,512,29,28.9,NA,NA,NA,60,195,NA,NA,
greenhouse,1387,512,29,29,NA,NA,NA,60,195,NA,NA,
greenhouse,1387,512,29,29.1,NA,NA,NA,60,195,NA,NA,
greenhouse,1387,512,29,29.2,NA,NA,NA,60,195,NA,NA,
greenhouse,1389,512,31,30.8,NA,NA,NA,59,29,NA,8.70,
greenhouse,1389,512,31,30.9,NA,NA,NA,59,29,NA,NA,
greenhouse,1389,512,31,31,NA,NA,NA,59,29,NA,NA,
greenhouse,1389,512,31,31.1,NA,NA,NA,59,29,NA,NA,
greenhouse,1389,512,31,31.2,NA,NA,NA,59,29,NA,NA,
greenhouse,1394,512,33,32.8,NA,NA,NA,16,6,NA,10.73,
greenhouse,1394,512,33,32.9,NA,NA,NA,16,6,NA,NA,
greenhouse,1394,512,33,33,NA,NA,NA,16,6,NA,NA,
greenhouse,1394,512,33,33.1,NA,NA,NA,16,6,NA,NA,
greenhouse,1394,512,33,33.2,NA,NA,NA,16,6,NA,NA,
greenhouse,1407,512,35,34.8,NA,NA,NA,16,61,NA,8.14,
greenhouse,1407,512,35,34.9,NA,NA,NA,16,61,NA,NA,
greenhouse,1407,512,35,35,NA,NA,NA,16,61,NA,NA,
greenhouse,1407,512,35,35.1,NA,NA,NA,16,61,NA,NA,
greenhouse,1407,512,35,35.2,NA,NA,NA,16,61,NA,NA,
greenhouse,1408,512,37,36.8,NA,NA,NA,26,27,NA,13.62,
greenhouse,1408,512,37,36.9,NA,NA,NA,26,27,NA,NA,
greenhouse,1408,512,37,37,NA,NA,NA,26,27,NA,NA,
greenhouse,1408,512,37,37.1,NA,NA,NA,26,27,NA,NA,
greenhouse,1408,512,37,37.2,NA,NA,NA,26,27,NA,NA,
greenhouse,1414,512,39,38.8,NA,NA,NA,68,153,NA,12.39,
greenhouse,1414,512,39,38.9,NA,NA,NA,68,153,NA,NA,
greenhouse,1414,512,39,39,NA,NA,NA,68,153,NA,NA,
greenhouse,1414,512,39,39.1,NA,NA,NA,68,153,NA,NA,
greenhouse,1414,512,39,39.2,NA,NA,NA,68,153,NA,NA,
greenhouse,1415,512,41,40.8,NA,NA,NA,146,124,NA,9.49,
greenhouse,1415,512,41,40.9,NA,NA,NA,146,124,NA,NA,
greenhouse,1415,512,41,41,NA,NA,NA,146,124,NA,NA,
greenhouse,1415,512,41,41.1,NA,NA,NA,146,124,NA,NA,
greenhouse,1415,512,41,41.2,NA,NA,NA,146,124,NA,NA,
greenhouse,1417,512,43,42.8,NA,NA,NA,56,190,NA,7.68,
greenhouse,1417,512,43,42.9,NA,NA,NA,56,190,NA,NA,
greenhouse,1417,512,43,43,NA,NA,NA,56,190,NA,NA,
greenhouse,1417,512,43,43.1,NA,NA,NA,56,190,NA,NA,
greenhouse,1417,512,43,43.2,NA,NA,NA,56,190,NA,NA,
greenhouse,1421,512,45,44.8,NA,NA,NA,111,126,NA,9.65,
greenhouse,1421,512,45,44.9,NA,NA,NA,111,126,NA,NA,
greenhouse,1421,512,45,45,NA,NA,NA,111,126,NA,NA,
greenhouse,1421,512,45,45.1,NA,NA,NA,111,126,NA,NA,
greenhouse,1421,512,45,45.2,NA,NA,NA,111,126,NA,NA,
greenhouse,1422,512,47,46.8,NA,NA,NA,101,78,NA,9.96,
greenhouse,1422,512,47,46.9,NA,NA,NA,101,78,NA,NA,
greenhouse,1422,512,47,47,NA,NA,NA,101,78,NA,NA,
greenhouse,1422,512,47,47.1,NA,NA,NA,101,78,NA,NA,
greenhouse,1422,512,47,47.2,NA,NA,NA,101,78,NA,NA,
greenhouse,1424,512,49,48.8,NA,NA,NA,164,36,NA,11.93,
greenhouse,1424,512,49,48.9,NA,NA,NA,164,36,NA,NA,
greenhouse,1424,512,49,49,NA,NA,NA,164,36,NA,NA,
greenhouse,1424,512,49,49.1,NA,NA,NA,164,36,NA,NA,
greenhouse,1424,512,49,49.2,NA,NA,NA,164,36,NA,NA,
greenhouse,1429,518,1,0.8,NA,NA,NA,60,200,NA,10.36,
greenhouse,1429,518,1,0.9,NA,NA,NA,60,200,NA,NA,
greenhouse,1429,518,1,1,NA,NA,NA,60,200,NA,NA,
greenhouse,1429,518,1,1.1,NA,NA,NA,60,200,NA,NA,
greenhouse,1429,518,1,1.2,NA,NA,NA,60,200,NA,NA,
greenhouse,1430,518,3,2.8,NA,NA,NA,105,69,NA,8.88,
greenhouse,1430,518,3,2.9,NA,NA,NA,105,69,NA,NA,
greenhouse,1430,518,3,3,NA,NA,NA,105,69,NA,NA,
greenhouse,1430,518,3,3.1,NA,NA,NA,105,69,NA,NA,
greenhouse,1430,518,3,3.2,NA,NA,NA,105,69,NA,NA,
greenhouse,1432,518,5,4.8,NA,NA,NA,41,32,NA,8.32,
greenhouse,1432,518,5,4.9,NA,NA,NA,41,32,NA,NA,
greenhouse,1432,518,5,5,NA,NA,NA,41,32,NA,NA,
greenhouse,1432,518,5,5.1,NA,NA,NA,41,32,NA,NA,
greenhouse,1432,518,5,5.2,NA,NA,NA,41,32,NA,NA,
greenhouse,1436,518,7,6.8,NA,NA,NA,130,65,NA,10.74,
greenhouse,1436,518,7,6.9,NA,NA,NA,130,65,NA,NA,
greenhouse,1436,518,7,7,NA,NA,NA,130,65,NA,NA,
greenhouse,1436,518,7,7.1,NA,NA,NA,130,65,NA,NA,
greenhouse,1436,518,7,7.2,NA,NA,NA,130,65,NA,NA,
greenhouse,1437,518,9,8.8,NA,NA,NA,76,96,NA,11.85,
greenhouse,1437,518,9,8.9,NA,NA,NA,76,96,NA,NA,
greenhouse,1437,518,9,9,NA,NA,NA,76,96,NA,NA,
greenhouse,1437,518,9,9.1,NA,NA,NA,76,96,NA,NA,
greenhouse,1437,518,9,9.2,NA,NA,NA,76,96,NA,NA,
greenhouse,1441,518,11,10.8,NA,NA,NA,30,94,NA,10.97,
greenhouse,1441,518,11,10.9,NA,NA,NA,30,94,NA,NA,
greenhouse,1441,518,11,11,NA,NA,NA,30,94,NA,NA,
greenhouse,1441,518,11,11.1,NA,NA,NA,30,94,NA,NA,
greenhouse,1441,518,11,11.2,NA,NA,NA,30,94,NA,NA,
greenhouse,1443,518,13,12.8,NA,NA,NA,110,171,NA,10.81,
greenhouse,1443,518,13,12.9,NA,NA,NA,110,171,NA,NA,
greenhouse,1443,518,13,13,NA,NA,NA,110,171,NA,NA,
greenhouse,1443,518,13,13.1,NA,NA,NA,110,171,NA,NA,
greenhouse,1443,518,13,13.2,NA,NA,NA,110,171,NA,NA,
greenhouse,1445,518,15,14.8,NA,NA,NA,181,15,NA,10.34,
greenhouse,1445,518,15,14.9,NA,NA,NA,181,15,NA,NA,
greenhouse,1445,518,15,15,NA,NA,NA,181,15,NA,NA,
greenhouse,1445,518,15,15.1,NA,NA,NA,181,15,NA,NA,
greenhouse,1445,518,15,15.2,NA,NA,NA,181,15,NA,NA,
greenhouse,1464,518,17,16.8,NA,NA,NA,130,65,NA,13.84,
greenhouse,1464,518,17,16.9,NA,NA,NA,130,65,NA,NA,
greenhouse,1464,518,17,17,NA,NA,NA,130,65,NA,NA,
greenhouse,1464,518,17,17.1,NA,NA,NA,130,65,NA,NA,
greenhouse,1464,518,17,17.2,NA,NA,NA,130,65,NA,NA,
greenhouse,1467,518,19,18.8,NA,NA,NA,114,113,NA,10.63,
greenhouse,1467,518,19,18.9,NA,NA,NA,114,113,NA,NA,
greenhouse,1467,518,19,19,NA,NA,NA,114,113,NA,NA,
greenhouse,1467,518,19,19.1,NA,NA,NA,114,113,NA,NA,
greenhouse,1467,518,19,19.2,NA,NA,NA,114,113,NA,NA,
greenhouse,1473,518,21,20.8,NA,NA,NA,20,17,NA,8.30,
greenhouse,1473,518,21,20.9,NA,NA,NA,20,17,NA,NA,
greenhouse,1473,518,21,21,NA,NA,NA,20,17,NA,NA,
greenhouse,1473,518,21,21.1,NA,NA,NA,20,17,NA,NA,
greenhouse,1473,518,21,21.2,NA,NA,NA,20,17,NA,NA,
greenhouse,1474,518,23,22.8,NA,NA,NA,75,133,NA,9.09,
greenhouse,1474,518,23,22.9,NA,NA,NA,75,133,NA,NA,
greenhouse,1474,518,23,23,NA,NA,NA,75,133,NA,NA,
greenhouse,1474,518,23,23.1,NA,NA,NA,75,133,NA,NA,
greenhouse,1474,518,23,23.2,NA,NA,NA,75,133,NA,NA,
greenhouse,1482,518,25,24.8,NA,NA,NA,1,139,NA,9.06,
greenhouse,1482,518,25,24.9,NA,NA,NA,1,139,NA,NA,
greenhouse,1482,518,25,25,NA,NA,NA,1,139,NA,NA,
greenhouse,1482,518,25,25.1,NA,NA,NA,1,139,NA,NA,
greenhouse,1482,518,25,25.2,NA,NA,NA,1,139,NA,NA,
greenhouse,1483,518,27,26.8,NA,NA,NA,5,97,NA,9.81,
greenhouse,1483,518,27,26.9,NA,NA,NA,5,97,NA,NA,
greenhouse,1483,518,27,27,NA,NA,NA,5,97,NA,NA,
greenhouse,1483,518,27,27.1,NA,NA,NA,5,97,NA,NA,
greenhouse,1483,518,27,27.2,NA,NA,NA,5,97,NA,NA,
greenhouse,1484,518,29,28.8,NA,NA,NA,198,93,NA,13.40,
greenhouse,1484,518,29,28.9,NA,NA,NA,198,93,NA,NA,
greenhouse,1484,518,29,29,NA,NA,NA,198,93,NA,NA,
greenhouse,1484,518,29,29.1,NA,NA,NA,198,93,NA,NA,
greenhouse,1484,518,29,29.2,NA,NA,NA,198,93,NA,NA,
greenhouse,1491,518,31,30.8,NA,NA,NA,177,85,NA,8.34,
greenhouse,1491,518,31,30.9,NA,NA,NA,177,85,NA,NA,
greenhouse,1491,518,31,31,NA,NA,NA,177,85,NA,NA,
greenhouse,1491,518,31,31.1,NA,NA,NA,177,85,NA,NA,
greenhouse,1491,518,31,31.2,NA,NA,NA,177,85,NA,NA,
greenhouse,1492,518,33,32.8,NA,NA,NA,117,11,NA,14.51,
greenhouse,1492,518,33,32.9,NA,NA,NA,117,11,NA,NA,
greenhouse,1492,518,33,33,NA,NA,NA,117,11,NA,NA,
greenhouse,1492,518,33,33.1,NA,NA,NA,117,11,NA,NA,
greenhouse,1492,518,33,33.2,NA,NA,NA,117,11,NA,NA,
greenhouse,1501,518,35,34.8,NA,NA,NA,114,120,NA,8.79,
greenhouse,1501,518,35,34.9,NA,NA,NA,114,120,NA,NA,
greenhouse,1501,518,35,35,NA,NA,NA,114,120,NA,NA,
greenhouse,1501,518,35,35.1,NA,NA,NA,114,120,NA,NA,
greenhouse,1501,518,35,35.2,NA,NA,NA,114,120,NA,NA,
greenhouse,1505,518,37,36.8,NA,NA,NA,110,156,NA,9.89,
greenhouse,1505,518,37,36.9,NA,NA,NA,110,156,NA,NA,
greenhouse,1505,518,37,37,NA,NA,NA,110,156,NA,NA,
greenhouse,1505,518,37,37.1,NA,NA,NA,110,156,NA,NA,
greenhouse,1505,518,37,37.2,NA,NA,NA,110,156,NA,NA,
greenhouse,1507,518,39,38.8,NA,NA,NA,154,45,NA,9.47,
greenhouse,1507,518,39,38.9,NA,NA,NA,154,45,NA,NA,
greenhouse,1507,518,39,39,NA,NA,NA,154,45,NA,NA,
greenhouse,1507,518,39,39.1,NA,NA,NA,154,45,NA,NA,
greenhouse,1507,518,39,39.2,NA,NA,NA,154,45,NA,NA,
greenhouse,1510,518,41,40.8,NA,NA,NA,16,191,NA,12.75,
greenhouse,1510,518,41,40.9,NA,NA,NA,16,191,NA,NA,
greenhouse,1510,518,41,41,NA,NA,NA,16,191,NA,NA,
greenhouse,1510,518,41,41.1,NA,NA,NA,16,191,NA,NA,
greenhouse,1510,518,41,41.2,NA,NA,NA,16,191,NA,NA,
greenhouse,1511,518,43,42.8,NA,NA,NA,105,69,NA,9.49,
greenhouse,1511,518,43,42.9,NA,NA,NA,105,69,NA,NA,
greenhouse,1511,518,43,43,NA,NA,NA,105,69,NA,NA,
greenhouse,1511,518,43,43.1,NA,NA,NA,105,69,NA,NA,
greenhouse,1511,518,43,43.2,NA,NA,NA,105,69,NA,NA,
greenhouse,1512,518,45,44.8,NA,NA,NA,49,102,NA,7.95,
greenhouse,1512,518,45,44.9,NA,NA,NA,49,102,NA,NA,
greenhouse,1512,518,45,45,NA,NA,NA,49,102,NA,NA,
greenhouse,1512,518,45,45.1,NA,NA,NA,49,102,NA,NA,
greenhouse,1512,518,45,45.2,NA,NA,NA,49,102,NA,NA,
greenhouse,1513,518,47,46.8,NA,NA,NA,49,151,NA,12.88,
greenhouse,1513,518,47,46.9,NA,NA,NA,49,151,NA,NA,
greenhouse,1513,518,47,47,NA,NA,NA,49,151,NA,NA,
greenhouse,1513,518,47,47.1,NA,NA,NA,49,151,NA,NA,
greenhouse,1513,518,47,47.2,NA,NA,NA,49,151,NA,NA,
greenhouse,1514,518,49,48.8,NA,NA,NA,146,121,NA,10.10,
greenhouse,1514,518,49,48.9,NA,NA,NA,146,121,NA,NA,
greenhouse,1514,518,49,49,NA,NA,NA,146,121,NA,NA,
greenhouse,1514,518,49,49.1,NA,NA,NA,146,121,NA,NA,
greenhouse,1514,518,49,49.2,NA,NA,NA,146,121,NA,NA,
field,501,602,1,0.8,2908,325,13,146,149,NA,11.47,
field,501,602,1,0.9,2908,325,13,146,149,NA,NA,
field,501,602,1,1,2908,325,13,146,149,NA,NA,
field,501,602,1,1.1,2908,325,13,146,149,NA,NA,
field,501,602,1,1.2,2908,325,13,146,149,NA,NA,
field,502,602,3,2.8,2778,323,11,130,88,NA,7.70,
field,502,602,3,2.9,2778,323,11,130,88,NA,NA,
field,502,602,3,3,2778,323,11,130,88,NA,NA,
field,502,602,3,3.1,2778,323,11,130,88,NA,NA,
field,502,602,3,3.2,2778,323,11,130,88,NA,NA,
field,503,602,5,4.8,820,124,27.2,5,97,NA,4.99,
field,503,602,5,4.9,820,124,27.2,5,97,NA,NA,
field,503,602,5,5,820,124,27.2,5,97,NA,NA,
field,503,602,5,5.1,820,124,27.2,5,97,NA,NA,
field,503,602,5,5.2,820,124,27.2,5,97,NA,NA,
field,504,602,7,6.8,6473,722,39,16,61,NA,5.08,
field,504,602,7,6.9,6473,722,39,16,61,NA,NA,
field,504,602,7,7,6473,722,39,16,61,NA,NA,
field,504,602,7,7.1,6473,722,39,16,61,NA,NA,
field,504,602,7,7.2,6473,722,39,16,61,NA,NA,
field,505,602,9,8.8,1098,203,39,177,187,NA,12.71,
field,505,602,9,8.9,1098,203,39,177,187,NA,NA,
field,505,602,9,9,1098,203,39,177,187,NA,NA,
field,505,602,9,9.1,1098,203,39,177,187,NA,NA,
field,505,602,9,9.2,1098,203,39,177,187,NA,NA,
field,506,602,11,10.8,1849,221,39.1,111,126,NA,11.18,
field,506,602,11,10.9,1849,221,39.1,111,126,NA,NA,
field,506,602,11,11,1849,221,39.1,111,126,NA,NA,
field,506,602,11,11.1,1849,221,39.1,111,126,NA,NA,
field,506,602,11,11.2,1849,221,39.1,111,126,NA,NA,
field,507,602,13,12.8,1059,203,23.1,76,96,NA,7.08,
field,507,602,13,12.9,1059,203,23.1,76,96,NA,NA,
field,507,602,13,13,1059,203,23.1,76,96,NA,NA,
field,507,602,13,13.1,1059,203,23.1,76,96,NA,NA,
field,507,602,13,13.2,1059,203,23.1,76,96,NA,NA,
field,508,602,15,14.8,1591,213,36.8,154,25,8.1,9.22,
field,508,602,15,14.9,1591,213,36.8,154,25,8.1,NA,
field,508,602,15,15,1591,213,36.8,154,25,8.1,NA,
field,508,602,15,15.1,1591,213,36.8,154,25,8.1,NA,
field,508,602,15,15.2,1591,213,36.8,154,25,8.1,NA,
field,509,602,17,16.8,27,108,10.9,30,94,NA,3.87,
field,509,602,17,16.9,27,108,10.9,30,94,NA,NA,
field,509,602,17,17,27,108,10.9,30,94,NA,NA,
field,509,602,17,17.1,27,108,10.9,30,94,NA,NA,
field,509,602,17,17.2,27,108,10.9,30,94,NA,NA,
field,510,602,19,18.8,2652,317,10.9,136,72,NA,9.18,
field,510,602,19,18.9,2652,317,10.9,136,72,NA,NA,
field,510,602,19,19,2652,317,10.9,136,72,NA,NA,
field,510,602,19,19.1,2652,317,10.9,136,72,NA,NA,
field,510,602,19,19.2,2652,317,10.9,136,72,NA,NA,
field,511,602,21,20.8,1236,205,44.8,177,187,14.08,8.97,
field,511,602,21,20.9,1236,205,44.8,177,187,14.08,NA,
field,511,602,21,21,1236,205,44.8,177,187,14.08,NA,
field,511,602,21,21.1,1236,205,44.8,177,187,14.08,NA,
field,511,602,21,21.2,1236,205,44.8,177,187,14.08,NA,
field,512,602,23,22.8,3802,416,20.9,75,148,NA,8.03,
field,512,602,23,22.9,3802,416,20.9,75,148,NA,NA,
field,512,602,23,23,3802,416,20.9,75,148,NA,NA,
field,512,602,23,23.1,3802,416,20.9,75,148,NA,NA,
field,512,602,23,23.2,3802,416,20.9,75,148,NA,NA,
field,513,602,25,24.8,1155,205,11.2,164,10,NA,8.30,
field,513,602,25,24.9,1155,205,11.2,164,10,NA,NA,
field,513,602,25,25,1155,205,11.2,164,10,NA,NA,
field,513,602,25,25.1,1155,205,11.2,164,10,NA,NA,
field,513,602,25,25.2,1155,205,11.2,164,10,NA,NA,
field,514,602,27,26.8,356,116,42.8,198,93,14.26,7.81,
field,514,602,27,26.9,356,116,42.8,198,93,14.26,NA,
field,514,602,27,27,356,116,42.8,198,93,14.26,NA,
field,514,602,27,27.1,356,116,42.8,198,93,14.26,NA,
field,514,602,27,27.2,356,116,42.8,198,93,14.26,NA,
field,515,602,29,28.8,1051,203,20.8,91,141,11.13,6.92,
field,515,602,29,28.9,1051,203,20.8,91,141,11.13,NA,
field,515,602,29,29,1051,203,20.8,91,141,11.13,NA,
field,515,602,29,29.1,1051,203,20.8,91,141,11.13,NA,
field,515,602,29,29.2,1051,203,20.8,91,141,11.13,NA,
field,516,602,31,30.8,568,119,27,68,158,NA,7.80,
field,516,602,31,30.9,568,119,27,68,158,NA,NA,
field,516,602,31,31,568,119,27,68,158,NA,NA,
field,516,602,31,31.1,568,119,27,68,158,NA,NA,
field,516,602,31,31.2,568,119,27,68,158,NA,NA,
field,517,602,33,32.8,3950,417,29.2,164,47,NA,10.86,
field,517,602,33,32.9,3950,417,29.2,164,47,NA,NA,
field,517,602,33,33,3950,417,29.2,164,47,NA,NA,
field,517,602,33,33.1,3950,417,29.2,164,47,NA,NA,
field,517,602,33,33.2,3950,417,29.2,164,47,NA,NA,
field,518,602,35,34.8,2831,323,32.8,26,157,12.86,8.72,
field,518,602,35,34.9,2831,323,32.8,26,157,12.86,NA,
field,518,602,35,35,2831,323,32.8,26,157,12.86,NA,
field,518,602,35,35.1,2831,323,32.8,26,157,12.86,NA,
field,518,602,35,35.2,2831,323,32.8,26,157,12.86,NA,
field,519,602,37,36.8,2128,305,1,41,32,NA,6.54,
field,519,602,37,36.9,2128,305,1,41,32,NA,NA,
field,519,602,37,37,2128,305,1,41,32,NA,NA,
field,519,602,37,37.1,2128,305,1,41,32,NA,NA,
field,519,602,37,37.2,2128,305,1,41,32,NA,NA,
field,520,602,39,38.8,1155,205,11.2,164,10,NA,6.65,
field,520,602,39,38.9,1155,205,11.2,164,10,NA,NA,
field,520,602,39,39,1155,205,11.2,164,10,NA,NA,
field,520,602,39,39.1,1155,205,11.2,164,10,NA,NA,
field,520,602,39,39.2,1155,205,11.2,164,10,NA,NA,
field,521,602,41,40.8,2893,325,7,75,148,NA,3.41,
field,521,602,41,40.9,2893,325,7,75,148,NA,NA,
field,521,602,41,41,2893,325,7,75,148,NA,NA,
field,521,602,41,41.1,2893,325,7,75,148,NA,NA,
field,521,602,41,41.2,2893,325,7,75,148,NA,NA,
field,522,602,43,42.8,2800,323,19.2,60,200,NA,10.05,
field,522,602,43,42.9,2800,323,19.2,60,200,NA,NA,
field,522,602,43,43,2800,323,19.2,60,200,NA,NA,
field,522,602,43,43.1,2800,323,19.2,60,200,NA,NA,
field,522,602,43,43.2,2800,323,19.2,60,200,NA,NA,
field,523,602,45,44.8,1236,205,44.8,177,187,14.08,5.03,
field,523,602,45,44.9,1236,205,44.8,177,187,14.08,NA,
field,523,602,45,45,1236,205,44.8,177,187,14.08,NA,
field,523,602,45,45.1,1236,205,44.8,177,187,14.08,NA,
field,523,602,45,45.2,1236,205,44.8,177,187,14.08,NA,
field,524,602,47,46.8,1081,203,32.8,117,11,14.03,8.52,
field,524,602,47,46.9,1081,203,32.8,117,11,14.03,NA,
field,524,602,47,47,1081,203,32.8,117,11,14.03,NA,
field,524,602,47,47.1,1081,203,32.8,117,11,14.03,NA,
field,524,602,47,47.2,1081,203,32.8,117,11,14.03,NA,
field,525,602,49,48.8,6201,716,30.8,30,44,10.37,4.98,
field,525,602,49,48.9,6201,716,30.8,30,44,10.37,NA,
field,525,602,49,49,6201,716,30.8,30,44,10.37,NA,
field,525,602,49,49.1,6201,716,30.8,30,44,10.37,NA,
field,525,602,49,49.2,6201,716,30.8,30,44,10.37,NA,
field,526,603,1,0.8,1120,203,47.2,104,62,NA,8.52,
field,526,603,1,0.9,1120,203,47.2,104,62,NA,NA,
field,526,603,1,1,1120,203,47.2,104,62,NA,NA,
field,526,603,1,1.1,1120,203,47.2,104,62,NA,NA,
field,526,603,1,1.2,1120,203,47.2,104,62,NA,NA,
field,527,603,3,2.8,3760,416,3.2,131,67,NA,7.58,
field,527,603,3,2.9,3760,416,3.2,131,67,NA,NA,
field,527,603,3,3,3760,416,3.2,131,67,NA,NA,
field,527,603,3,3.1,3760,416,3.2,131,67,NA,NA,
field,527,603,3,3.2,3760,416,3.2,131,67,NA,NA,
field,528,603,5,4.8,3759,416,3.1,131,67,NA,8.77,
field,528,603,5,4.9,3759,416,3.1,131,67,NA,NA,
field,528,603,5,5,3759,416,3.1,131,67,NA,NA,
field,528,603,5,5.1,3759,416,3.1,131,67,NA,NA,
field,528,603,5,5.2,3759,416,3.1,131,67,NA,NA,
field,529,603,7,6.8,1623,213,49,76,96,NA,6.46,
field,529,603,7,6.9,1623,213,49,76,96,NA,NA,
field,529,603,7,7,1623,213,49,76,96,NA,NA,
field,529,603,7,7.1,1623,213,49,76,96,NA,NA,
field,529,603,7,7.2,1623,213,49,76,96,NA,NA,
field,530,603,9,8.8,1633,217,3,110,189,NA,5.45,
field,530,603,9,8.9,1633,217,3,110,189,NA,NA,
field,530,603,9,9,1633,217,3,110,189,NA,NA,
field,530,603,9,9.1,1633,217,3,110,189,NA,NA,
field,530,603,9,9.2,1633,217,3,110,189,NA,NA,
field,531,603,11,10.8,823,124,29,117,18,NA,6.95,
field,531,603,11,10.9,823,124,29,117,18,NA,NA,
field,531,603,11,11,823,124,29,117,18,NA,NA,
field,531,603,11,11.1,823,124,29,117,18,NA,NA,
field,531,603,11,11.2,823,124,29,117,18,NA,NA,
field,532,603,13,12.8,1056,203,22.8,76,96,14.53,11.96,
field,532,603,13,12.9,1056,203,22.8,76,96,14.53,NA,
field,532,603,13,13,1056,203,22.8,76,96,14.53,NA,
field,532,603,13,13.1,1056,203,22.8,76,96,14.53,NA,
field,532,603,13,13.2,1056,203,22.8,76,96,14.53,NA,
field,533,603,15,14.8,2228,305,41,75,148,NA,9.91,
field,533,603,15,14.9,2228,305,41,75,148,NA,NA,
field,533,603,15,15,2228,305,41,75,148,NA,NA,
field,533,603,15,15.1,2228,305,41,75,148,NA,NA,
field,533,603,15,15.2,2228,305,41,75,148,NA,NA,
field,534,603,17,16.8,331,116,32.8,53,14,13.47,9.07,
field,534,603,17,16.9,331,116,32.8,53,14,13.47,NA,
field,534,603,17,17,331,116,32.8,53,14,13.47,NA,
field,534,603,17,17.1,331,116,32.8,53,14,13.47,NA,
field,534,603,17,17.2,331,116,32.8,53,14,13.47,NA,
field,535,603,19,18.8,6398,722,9,137,129,NA,7.95,
field,535,603,19,18.9,6398,722,9,137,129,NA,NA,
field,535,603,19,19,6398,722,9,137,129,NA,NA,
field,535,603,19,19.1,6398,722,9,137,129,NA,NA,
field,535,603,19,19.2,6398,722,9,137,129,NA,NA,
field,536,603,21,20.8,2130,305,1.2,41,32,NA,8.50,
field,536,603,21,20.9,2130,305,1.2,41,32,NA,NA,
field,536,603,21,21,2130,305,1.2,41,32,NA,NA,
field,536,603,21,21.1,2130,305,1.2,41,32,NA,NA,
field,536,603,21,21.2,2130,305,1.2,41,32,NA,NA,
field,537,603,23,22.8,1623,213,49,76,96,NA,11.77,
field,537,603,23,22.9,1623,213,49,76,96,NA,NA,
field,537,603,23,23,1623,213,49,76,96,NA,NA,
field,537,603,23,23.1,1623,213,49,76,96,NA,NA,
field,537,603,23,23.2,1623,213,49,76,96,NA,NA,
field,538,603,25,24.8,2633,317,3,198,93,NA,5.44,
